date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
1/1/2021,Africa,27708,658,2788167,66126,163509,4171,318520,7816
1/2/2021,Africa,22919,515,2811086,66641,165047,4267,320179,7882
1/3/2021,Africa,21990,605,2833076,67246,168362,4440,323743,8147
1/4/2021,Africa,21792,685,2854868,67931,174943,4580,328754,8403
1/5/2021,Africa,26847,820,2881715,68751,181662,4683,335615,8694
1/6/2021,Africa,35792,1110,2917507,69861,186837,5092,345678,8984
1/7/2021,Africa,35402,689,2952909,70550,192450,5082,354036,9119
1/8/2021,Africa,36473,910,2989382,71460,201215,5334,364724,9505
1/9/2021,Africa,35099,657,3024481,72117,213395,5476,378442,9743
1/10/2021,Africa,31607,594,3056088,72711,223012,5465,391374,9905
1/11/2021,Africa,28033,681,3084121,73392,229253,5461,404196,10041
1/12/2021,Africa,26128,1076,3110249,74468,228534,5717,410196,10400
1/13/2021,Africa,33997,1220,3144246,75688,226739,5827,413576,10919
1/14/2021,Africa,34228,1053,3178474,76741,225565,6191,418015,11273
1/15/2021,Africa,31575,905,3210049,77646,220667,6186,421882,11520
1/16/2021,Africa,27568,663,3237617,78309,213136,6192,426531,11668
1/17/2021,Africa,26569,598,3264186,78907,208098,6196,431110,11661
1/18/2021,Africa,22476,725,3286662,79632,202541,6240,431794,11701
1/19/2021,Africa,23410,1202,3310072,80834,199823,6366,428357,12083
1/20/2021,Africa,28337,922,3338409,81756,194163,6068,420902,11895
1/21/2021,Africa,27865,1025,3366274,82781,187800,6040,413365,12231
1/22/2021,Africa,26179,974,3392453,83755,182404,6109,403071,12295
1/23/2021,Africa,27308,782,3419761,84537,182144,6228,395280,12420
1/24/2021,Africa,20120,647,3439881,85184,175695,6277,383793,12473
1/25/2021,Africa,16695,771,3456576,85955,169914,6323,372455,12563
1/26/2021,Africa,18598,983,3475174,86938,165102,6104,364925,12470
1/27/2021,Africa,20827,1051,3496001,87989,157592,6233,351755,12301
1/28/2021,Africa,20780,996,3516781,88985,150507,6204,338307,12244
1/29/2021,Africa,19222,846,3536003,89831,143550,6076,325954,12185
1/30/2021,Africa,17862,615,3553865,90446,134104,5909,316248,12137
1/31/2021,Africa,15752,525,3569617,90971,129736,5787,305431,12064
2/1/2021,Africa,12711,509,3582328,91480,125752,5525,295666,11848
2/2/2021,Africa,14821,884,3597149,92364,121975,5426,287077,11530
2/3/2021,Africa,15462,709,3612611,93073,116610,5084,274202,11317
2/4/2021,Africa,16474,567,3629085,93640,112304,4655,262811,10859
2/5/2021,Africa,15907,547,3644992,94187,108989,4356,252539,10432
2/6/2021,Africa,13545,548,3658537,94735,104672,4289,238776,10198
2/7/2021,Africa,11724,357,3670261,95092,100644,4121,230380,9908
2/8/2021,Africa,11413,443,3681674,95535,99346,4055,225098,9580
2/9/2021,Africa,11351,699,3693025,96234,95876,3870,217851,9296
2/10/2021,Africa,13118,536,3706143,96770,93532,3697,210142,8781
2/11/2021,Africa,11870,495,3718013,97265,88928,3625,201232,8280
2/12/2021,Africa,13922,565,3731935,97830,86943,3643,195932,7999
2/13/2021,Africa,10914,352,3742849,98182,84312,3447,188984,7736
2/14/2021,Africa,10325,293,3753174,98475,82913,3383,183557,7504
2/15/2021,Africa,9893,471,3763067,98946,81393,3411,180739,7466
2/16/2021,Africa,10027,466,3773094,99412,80069,3178,175945,7048
2/17/2021,Africa,12317,402,3785411,99814,79268,3044,172800,6741
2/18/2021,Africa,13893,511,3799304,100325,81291,3060,170219,6685
2/19/2021,Africa,11019,384,3810323,100709,78388,2879,165331,6522
2/20/2021,Africa,9559,290,3819882,100999,77033,2817,161345,6264
2/21/2021,Africa,9520,337,3829402,101336,76228,2861,159141,6244
2/22/2021,Africa,9017,336,3838419,101672,75352,2726,156745,6137
2/23/2021,Africa,7740,470,3846159,102142,73065,2730,153134,5908
2/24/2021,Africa,10529,326,3856688,102468,71277,2654,150545,5698
2/25/2021,Africa,12271,357,3868959,102825,69655,2500,150946,5560
2/26/2021,Africa,11103,317,3880062,103142,69739,2433,148127,5312
2/27/2021,Africa,7831,339,3887893,103481,68011,2482,145044,5299
2/28/2021,Africa,9414,225,3897307,103706,67905,2370,144133,5231
3/1/2021,Africa,8833,315,3906140,104021,67721,2349,143073,5075
3/2/2021,Africa,7708,363,3913848,104384,67689,2242,140754,4972
3/3/2021,Africa,10908,278,3924756,104662,68068,2194,139345,4848
3/4/2021,Africa,12382,331,3937138,104993,68179,2168,137834,4668
3/5/2021,Africa,8569,227,3945707,105220,65645,2078,135384,4511
3/6/2021,Africa,9953,263,3955660,105483,67767,2002,135778,4484
3/7/2021,Africa,8395,230,3964055,105713,66748,2007,134653,4377
3/8/2021,Africa,9277,379,3973332,106092,67192,2071,134913,4420
3/9/2021,Africa,7829,289,3981161,106381,67313,1997,135002,4239
3/10/2021,Africa,10421,301,3991582,106682,66826,2020,134894,4214
3/11/2021,Africa,15331,324,4006913,107006,69775,2013,137954,4181
3/12/2021,Africa,9824,227,4016737,107233,71030,2013,136675,4091
3/13/2021,Africa,10309,294,4027046,107527,71386,2044,139153,4046
3/14/2021,Africa,8662,251,4035708,107778,71653,2065,138401,4072
3/15/2021,Africa,8412,309,4044120,108087,70788,1995,137980,4066
3/16/2021,Africa,8983,307,4053103,108394,71942,2013,139255,4010
3/17/2021,Africa,11121,277,4064224,108671,72642,1989,139468,4009
3/18/2021,Africa,11332,261,4075556,108932,68643,1926,138418,3939
3/19/2021,Africa,12661,545,4088217,109477,71480,2244,142510,4257
3/20/2021,Africa,9204,197,4097421,109674,70375,2147,141761,4191
3/21/2021,Africa,9094,229,4106515,109903,70807,2125,142460,4190
3/22/2021,Africa,9587,260,4116102,110163,71982,2076,142770,4071
3/23/2021,Africa,8586,322,4124688,110485,71585,2091,143527,4104
3/24/2021,Africa,10895,322,4135583,110807,71359,2136,144001,4125
3/25/2021,Africa,12490,386,4148073,111193,72517,2261,141160,4187
3/26/2021,Africa,18544,344,4166617,111537,78400,2060,149880,4304
3/27/2021,Africa,9475,193,4176092,111730,78671,2056,149046,4203
3/28/2021,Africa,9000,183,4185092,111913,78577,2010,149384,4135
3/29/2021,Africa,9707,312,4194799,112225,78697,2062,150679,4138
3/30/2021,Africa,9762,277,4204561,112502,79873,2017,151458,4108
3/31/2021,Africa,12752,257,4217313,112759,81730,1952,153089,4088
4/1/2021,Africa,22144,407,4239457,113166,91384,1973,163901,4234
4/2/2021,Africa,13178,247,4252635,113413,86018,1876,164418,3936
4/3/2021,Africa,8781,168,4261416,113581,85324,1851,163995,3907
4/4/2021,Africa,9503,272,4270919,113853,85827,1940,164404,3950
4/5/2021,Africa,9254,230,4280173,114083,85374,1858,164071,3920
4/6/2021,Africa,9576,236,4289749,114319,85188,1817,165061,3834
4/7/2021,Africa,11674,267,4301423,114586,84110,1827,165840,3779
4/8/2021,Africa,16829,351,4318252,114937,78795,1771,170179,3744
4/9/2021,Africa,12541,262,4330793,115199,78158,1786,164176,3662
4/10/2021,Africa,9721,223,4340514,115422,79098,1841,164422,3692
4/11/2021,Africa,9684,288,4350198,115710,79279,1857,165106,3797
4/12/2021,Africa,10189,264,4360387,115974,80214,1891,165588,3749
4/13/2021,Africa,9910,404,4370297,116378,80548,2059,165736,3876
4/14/2021,Africa,13920,368,4384217,116746,82794,2160,166904,3987
4/15/2021,Africa,12707,313,4396924,117059,78672,2122,157467,3893
4/16/2021,Africa,12029,307,4408953,117366,78160,2167,156318,3953
4/17/2021,Africa,13363,280,4422316,117646,81802,2224,160900,4065
4/18/2021,Africa,9324,252,4431640,117898,81442,2188,160721,4045
4/19/2021,Africa,8753,299,4440393,118197,80006,2223,160220,4114
4/20/2021,Africa,10111,411,4450504,118608,80207,2230,160755,4289
4/21/2021,Africa,11867,311,4462371,118919,78154,2173,160948,4333
4/22/2021,Africa,12579,308,4474950,119227,78026,2168,156698,4290
4/23/2021,Africa,12104,377,4487054,119604,78101,2238,156261,4405
4/24/2021,Africa,10153,237,4497207,119841,74891,2195,156693,4419
4/25/2021,Africa,9537,291,4506744,120132,75104,2234,156546,4422
4/26/2021,Africa,6797,295,4513541,120427,73148,2230,153154,4453
4/27/2021,Africa,9516,366,4523057,120793,72553,2185,152760,4415
4/28/2021,Africa,9524,340,4532581,121133,70210,2214,148364,4387
4/29/2021,Africa,15599,396,4548180,121529,73230,2302,151256,4470
4/30/2021,Africa,9519,255,4557699,121784,70645,2180,148746,4418
5/1/2021,Africa,7849,284,4565548,122068,68341,2227,143232,4422
5/2/2021,Africa,6049,229,4571597,122297,64853,2165,139957,4399
5/3/2021,Africa,7255,257,4578852,122554,65311,2127,138459,4357
5/4/2021,Africa,7181,335,4586033,122889,62976,2096,135529,4281
5/5/2021,Africa,9276,344,4595309,123233,62728,2100,132938,4314
5/6/2021,Africa,12790,383,4608099,123616,59919,2087,133149,4389
5/7/2021,Africa,8898,289,4616997,123905,59298,2121,129943,4301
5/8/2021,Africa,6007,232,4623004,124137,57456,2069,125797,4296
5/9/2021,Africa,9502,257,4632506,124394,60909,2097,125762,4262
5/10/2021,Africa,8543,351,4641049,124745,62197,2191,127508,4318
5/11/2021,Africa,7067,314,4648116,125059,62083,2170,125059,4266
5/12/2021,Africa,8863,304,4656979,125363,61670,2130,124398,4230
5/13/2021,Africa,9443,234,4666422,125597,58323,1981,118242,4068
5/14/2021,Africa,8001,251,4674423,125848,57426,1943,116724,4064
5/15/2021,Africa,6802,240,4681225,126088,58221,1951,115677,4020
5/16/2021,Africa,6934,223,4688159,126311,55653,1917,116562,4014
5/17/2021,Africa,7833,261,4695992,126572,54943,1827,117140,4018
5/18/2021,Africa,10533,317,4706525,126889,58409,1830,120492,4000
5/19/2021,Africa,9971,355,4716496,127244,59517,1881,121187,4011
5/20/2021,Africa,11393,370,4727889,127614,61467,2017,119790,3998
5/21/2021,Africa,10067,369,4737956,127983,63533,2135,120959,4078
5/22/2021,Africa,9853,209,4747809,128192,66584,2104,124805,4055
5/23/2021,Africa,8139,201,4755948,128393,67789,2082,123442,3999
5/24/2021,Africa,9260,284,4765208,128677,69216,2105,124159,3932
5/25/2021,Africa,5825,279,4771033,128956,64508,2067,122917,3897
5/26/2021,Africa,14071,303,4785104,129259,68608,2015,128125,3896
5/27/2021,Africa,11871,292,4796975,129551,69086,1937,130553,3954
5/28/2021,Africa,12340,300,4809315,129851,71359,1868,134892,4003
5/29/2021,Africa,11710,253,4821025,130104,73216,1912,139800,4016
5/30/2021,Africa,5866,200,4826891,130304,70943,1911,138732,3993
5/31/2021,Africa,13569,332,4840460,130636,75252,1959,144468,4064
1/1/2021,Asia,76089,1347,20771126,338759,524088,9013,1141198,18889
1/2/2021,Asia,89867,1352,20860993,340111,538160,9144,1134998,18845
1/3/2021,Asia,69533,1061,20930526,341172,536071,8876,1117223,18452
1/4/2021,Asia,73454,1110,21003980,342282,539504,8681,1111169,18117
1/5/2021,Asia,82482,1226,21086462,343508,540245,8468,1104166,17849
1/6/2021,Asia,87477,1070,21173939,344578,544177,8138,1101551,17496
1/7/2021,Asia,87620,1142,21261559,345720,566522,8308,1100501,17288
1/8/2021,Asia,67431,953,21328990,346673,557864,7914,1081952,16927
1/9/2021,Asia,104961,1305,21433951,347978,572958,7867,1111118,17011
1/10/2021,Asia,76478,933,21510429,348911,579903,7739,1115974,16615
1/11/2021,Asia,74376,997,21584805,349908,580825,7626,1120329,16307
1/12/2021,Asia,81981,1418,21666786,351326,580324,7818,1120569,16286
1/13/2021,Asia,86941,1326,21753727,352652,579788,8074,1123965,16212
1/14/2021,Asia,86556,1171,21840283,353823,578724,8103,1145246,16411
1/15/2021,Asia,82588,1204,21922871,355027,593881,8354,1151745,16268
1/16/2021,Asia,85733,1112,22008604,356139,574653,8161,1147611,16028
1/17/2021,Asia,75180,978,22083784,357117,573355,8206,1153258,15945
1/18/2021,Asia,64552,1072,22148336,358189,563531,8281,1144356,15907
1/19/2021,Asia,74752,1229,22223088,359418,556302,8092,1136626,15910
1/20/2021,Asia,81734,1244,22304822,360662,551095,8010,1130883,16084
1/21/2021,Asia,76339,1249,22381161,361911,540878,8088,1119602,16191
1/22/2021,Asia,75658,1050,22456819,362961,533948,7934,1127829,16288
1/23/2021,Asia,73180,1048,22529999,364009,521395,7870,1096048,16031
1/24/2021,Asia,66904,945,22596903,364954,513119,7837,1086474,16043
1/25/2021,Asia,59715,1123,22656618,366077,508282,7888,1071813,16169
1/26/2021,Asia,75215,1296,22731833,367373,508745,7955,1065047,16047
1/27/2021,Asia,79976,1270,22811809,368643,506987,7981,1058082,15991
1/28/2021,Asia,82912,1360,22894721,370003,513560,8092,1054438,16180
1/29/2021,Asia,76797,972,22971518,370975,514699,8014,1048647,15948
1/30/2021,Asia,74274,1274,23045792,372249,515793,8240,1037188,16110
1/31/2021,Asia,67489,995,23113281,373244,516378,8290,1029497,16127
2/1/2021,Asia,65867,985,23179148,374229,522530,8152,1030812,16040
2/2/2021,Asia,69287,1120,23248435,375349,516602,7976,1025347,15931
2/3/2021,Asia,76350,1001,23324785,376350,512976,7707,1019963,15688
2/4/2021,Asia,72857,1091,23397642,377441,502921,7438,1016481,15530
2/5/2021,Asia,68761,913,23466403,378354,494885,7379,1009584,15393
2/6/2021,Asia,69700,868,23536103,379222,490311,6973,1006104,15213
2/7/2021,Asia,66056,823,23602159,380045,488878,6801,1005256,15091
2/8/2021,Asia,59428,892,23661587,380937,482439,6708,1004969,14860
2/9/2021,Asia,68005,942,23729592,381879,481157,6530,997759,14506
2/10/2021,Asia,71053,974,23800645,382853,475860,6503,988836,14210
2/11/2021,Asia,64988,847,23865633,383700,467991,6259,970912,13697
2/12/2021,Asia,66795,884,23932428,384584,466025,6230,960910,13609
2/13/2021,Asia,63055,857,23995483,385441,459380,6219,949691,13192
2/14/2021,Asia,58675,743,24054158,386184,451999,6139,940877,12940
2/15/2021,Asia,59368,701,24113526,386885,451939,5948,934378,12656
2/16/2021,Asia,68749,923,24182275,387808,452683,5929,933840,12459
2/17/2021,Asia,69490,865,24251765,388673,451120,5820,926980,12323
2/18/2021,Asia,66719,886,24318484,389559,452851,5859,920842,12118
2/19/2021,Asia,67228,894,24385712,390453,453284,5869,919309,12099
2/20/2021,Asia,62703,909,24448415,391362,452932,5921,912312,12140
2/21/2021,Asia,67481,717,24515896,392079,461738,5895,913737,12034
2/22/2021,Asia,67249,754,24583145,392833,469619,5948,921558,11896
2/23/2021,Asia,73702,941,24656847,393774,474572,5966,927255,11895
2/24/2021,Asia,76427,1511,24733274,395285,481509,6612,932629,12432
2/25/2021,Asia,75983,951,24809257,396236,490773,6677,943624,12536
2/26/2021,Asia,74903,969,24884160,397205,498448,6752,951732,12621
2/27/2021,Asia,70034,785,24954194,397990,505779,6628,958711,12549
2/28/2021,Asia,67989,751,25022183,398741,506287,6662,968025,12557
3/1/2021,Asia,69008,742,25091191,399483,508046,6650,977665,12598
3/2/2021,Asia,76550,883,25167741,400366,510894,6592,985466,12558
3/3/2021,Asia,80712,828,25248453,401194,515179,5909,996688,12521
3/4/2021,Asia,81081,808,25329534,402002,520277,5766,1011050,12443
3/5/2021,Asia,81043,949,25410577,402951,526417,5746,1024865,12498
3/6/2021,Asia,76827,661,25487404,403612,533210,5622,1038989,12250
3/7/2021,Asia,78118,728,25565522,404340,543339,5599,1049626,12261
3/8/2021,Asia,79286,888,25644808,405228,553617,5745,1061663,12395
3/9/2021,Asia,83204,842,25728012,406070,560271,5704,1071165,12296
3/10/2021,Asia,89729,803,25817741,406873,569288,5679,1084467,11588
3/11/2021,Asia,91851,819,25909592,407692,580058,5690,1100335,11456
3/12/2021,Asia,93811,880,26003403,408572,592826,5621,1119243,11367
3/13/2021,Asia,88620,814,26092023,409386,604619,5774,1137829,11396
3/14/2021,Asia,90699,752,26182722,410138,617200,5798,1160539,11397
3/15/2021,Asia,93798,843,26276520,410981,631712,5753,1185329,11498
3/16/2021,Asia,102257,979,26378777,411960,650765,5890,1211036,11594
3/17/2021,Asia,115480,867,26494257,412827,676516,5954,1245804,11633
3/18/2021,Asia,120225,963,26614482,413790,704890,6098,1284948,11788
3/19/2021,Asia,121659,940,26736141,414730,732738,6158,1325564,11779
3/20/2021,Asia,119682,883,26855823,415613,763800,6227,1368419,12001
3/21/2021,Asia,125343,889,26981166,416502,798444,6364,1415644,12162
3/22/2021,Asia,120637,1058,27101803,417560,825283,6579,1456995,12332
3/23/2021,Asia,134284,1076,27236087,418636,857310,6676,1508075,12566
3/24/2021,Asia,146664,1123,27382751,419759,888494,6932,1565010,12886
3/25/2021,Asia,154999,1118,27537750,420877,923268,7087,1628158,13185
3/26/2021,Asia,156385,1111,27694135,421988,957994,7258,1690732,13416
3/27/2021,Asia,152603,1172,27846738,423160,990915,7547,1754715,13774
3/28/2021,Asia,163000,1058,28009738,424218,1028572,7716,1827016,14080
3/29/2021,Asia,152823,1148,28162561,425366,1060758,7806,1886041,14385
3/30/2021,Asia,161222,1262,28323783,426628,1087696,7992,1945006,14668
3/31/2021,Asia,183350,1466,28507133,428094,1124382,8335,2012876,15267
4/1/2021,Asia,198134,1426,28705267,429520,1167517,8643,2090785,15730
4/2/2021,Asia,210422,1607,28915689,431127,1221554,9139,2179548,16397
4/3/2021,Asia,208717,1499,29124406,432626,1277668,9466,2268583,17013
4/4/2021,Asia,224608,1672,29349014,434298,1339276,10080,2367848,17796
4/5/2021,Asia,209594,1496,29558608,435794,1396047,10428,2456805,18234
4/6/2021,Asia,245560,2089,29804168,437883,1480385,11255,2568081,19247
4/7/2021,Asia,268501,2009,30072669,439892,1565536,11798,2689918,20133
4/8/2021,Asia,280475,2014,30353144,441906,1647877,12386,2815394,21029
4/9/2021,Asia,293168,2228,30646312,444134,1730623,13007,2952177,22146
4/10/2021,Asia,288819,2135,30935131,446269,1810725,13643,3088393,23109
4/11/2021,Asia,305815,2155,31240946,448424,1891932,14126,3231208,24206
4/12/2021,Asia,303146,2312,31544092,450736,1985484,14942,3381531,25370
4/13/2021,Asia,332794,2426,31876886,453162,2072718,15279,3553103,26534
4/14/2021,Asia,356853,2469,32233739,455631,2161070,15739,3726606,27537
4/15/2021,Asia,371608,2694,32605347,458325,2252203,16419,3900080,28805
4/16/2021,Asia,388702,2786,32994049,461111,2347737,16977,4078360,29984
4/17/2021,Asia,409782,2929,33403831,464040,2468700,17771,4279425,31414
4/18/2021,Asia,414773,3177,33818604,467217,2577658,18793,4469590,32919
4/19/2021,Asia,399773,3333,34218377,470550,2674285,19814,4659769,34756
4/20/2021,Asia,448580,3710,34666957,474260,2790071,21098,4862789,36377
4/21/2021,Asia,471579,3808,35138536,478068,2904797,22437,5065867,38176
4/22/2021,Asia,482745,3949,35621281,482017,3015934,23692,5268137,40111
4/23/2021,Asia,487239,4278,36108520,486295,3114471,25184,5462208,42161
4/24/2021,Asia,473441,4367,36581961,490662,3178130,26622,5646830,44393
4/25/2021,Asia,473074,4407,37055035,495069,3236431,27852,5814089,46645
4/26/2021,Asia,440992,4483,37496027,499552,3277650,29002,5951935,48816
4/27/2021,Asia,490007,5000,37986034,504552,3319077,30292,6109148,51390
4/28/2021,Asia,506677,5318,38492711,509870,3354175,31802,6258972,54239
4/29/2021,Asia,515222,5241,39007933,515111,3386652,33094,6402586,56786
4/30/2021,Asia,518375,5175,39526308,520286,3417788,33991,6532259,59175
5/1/2021,Asia,497276,5185,40023584,525471,3441623,34809,6619753,61431
5/2/2021,Asia,477375,4928,40500959,530399,3445924,35330,6682355,63182
5/3/2021,Asia,459541,5033,40960500,535432,3464473,35880,6742123,64882
5/4/2021,Asia,486940,5209,41447440,540641,3461406,36089,6780483,66381
5/5/2021,Asia,518012,5681,41965452,546322,3472741,36452,6826916,68254
5/6/2021,Asia,525129,5621,42490581,551943,3482648,36832,6869300,69926
5/7/2021,Asia,505096,5716,42995677,557659,3469369,37373,6887157,71364
5/8/2021,Asia,498748,5588,43494425,563247,3470841,37776,6912464,72585
5/9/2021,Asia,456108,5372,43950533,568619,3449574,38220,6895498,73550
5/10/2021,Asia,419111,5510,44369644,574129,3409144,38697,6873617,74577
5/11/2021,Asia,443402,5891,44813046,580020,3365606,39379,6827012,75468
5/12/2021,Asia,452792,5664,45265838,585684,3300386,39362,6773127,75814
5/13/2021,Asia,430299,5465,45696137,591149,3205556,39206,6688204,76038
5/14/2021,Asia,399330,5223,46095467,596372,3099790,38713,6569159,76086
5/15/2021,Asia,382776,5396,46478243,601768,2983818,38521,6454659,76297
5/16/2021,Asia,355902,5537,46834145,607305,2883612,38686,6333186,76906
5/17/2021,Asia,346918,5928,47181063,613233,2811419,39104,6220563,77801
5/18/2021,Asia,352440,6206,47533503,619439,2720457,39419,6086063,78798
5/19/2021,Asia,364239,5489,47897742,624928,2631904,39244,5932290,78606
5/20/2021,Asia,346662,5688,48244404,630616,2548267,39467,5753823,78673
5/21/2021,Asia,344451,5653,48588855,636269,2493388,39897,5593178,78610
5/22/2021,Asia,320609,5109,48909464,641378,2431221,39610,5415039,78131
5/23/2021,Asia,295916,5640,49205380,647018,2371235,39713,5254847,78399
5/24/2021,Asia,276661,4887,49482041,651905,2300978,38672,5112397,77776
5/25/2021,Asia,292393,5430,49774434,657335,2240931,37896,4961388,77315
5/26/2021,Asia,291468,5156,50065902,662491,2168160,37563,4800064,76807
5/27/2021,Asia,272957,4982,50338859,667473,2094455,36857,4642722,76324
5/28/2021,Asia,257555,4992,50596414,672465,2007559,36196,4500947,76093
5/29/2021,Asia,240317,4699,50836731,677164,1927267,35786,4358488,75396
5/30/2021,Asia,227684,4342,51064415,681506,1859035,34488,4230270,74201
5/31/2021,Asia,201450,4018,51265865,685524,1783824,33619,4084802,72291
1/1/2021,Europe,209555,3769,24016702,549256,1467953,31514,2942152,62894
1/2/2021,Europe,159491,2796,24176193,552052,1487694,31551,2899406,61361
1/3/2021,Europe,168042,2914,24344235,554966,1520326,31632,2897477,61291
1/4/2021,Europe,203764,4328,24547999,559294,1551465,31765,2914164,61458
1/5/2021,Europe,275691,6599,24823690,565893,1582497,31958,2953337,61910
